transaction_id,customer_id,transaction_date,transaction_time,amount,merchant_category,location,payment_method,is_fraud,fraud_reason
TXN0005148,CUST00165,2023-10-20,15:51:16,516.12,Fuel,Pune,Credit Card,No,None
TXN0005149,CUST00300,2023-11-04,10:25:10,1629.35,Food & Beverage,Kolkata,Net Banking,No,None
TXN0005150,CUST00115,2023-02-13,09:53:59,983.08,Travel,Unknown,Wallet,No,None
TXN0005151,CUST00546,2023-10-08,09:28:25,10208.65,Electronics,Kolkata,Credit Card,No,None
TXN0005152,CUST00804,2023-03-07,14:45:37,239.21,Food & Beverage,International,Debit Card,Yes,Location Anomaly
TXN0005153,CUST00147,2023-05-23,07:41:48,1238.58,Retail,Kolkata,Wallet,No,None
TXN0005154,CUST01113,2023-06-10,08:26:31,352.47,Entertainment,Unknown,UPI,No,None
TXN0005155,CUST00963,2023-09-12,23:22:06,234.36,Online Shopping,Mumbai,Credit Card,No,None
TXN0005156,CUST00372,2023-05-12,23:29:17,656.52,Online Shopping,Bangalore,Wallet,No,None
TXN0005157,CUST00394,2023-02-25,03:04:14,6304.8,Travel,Bangalore,Wallet,Yes,Amount Spike
TXN0005158,CUST00513,2023-12-21,13:32:23,22066.33,Retail,Bangalore,Wallet,No,None
TXN0005159,CUST00782,2023-04-05,09:33:51,533.27,Fuel,Mumbai,Net Banking,No,None
TXN0005160,CUST00026,2023-11-05,23:05:32,171.36,Fuel,Unknown,Credit Card,No,None
TXN0005161,CUST00250,2023-07-07,10:04:27,922.98,Food & Beverage,Ahmedabad,Wallet,No,None
TXN0005162,CUST00510,2023-03-23,14:08:02,55.17,Retail,Hyderabad,Wallet,No,None
TXN0005163,CUST00789,2023-04-13,17:23:25,595.65,Retail,Hyderabad,Net Banking,No,None
TXN0005164,CUST00908,2023-02-07,17:16:37,678.06,Online Shopping,Mumbai,Debit Card,No,None
TXN0005165,CUST00507,2023-05-09,04:03:44,1725.93,Fuel,Kolkata,UPI,No,None
TXN0005166,CUST00069,2023-09-07,08:12:18,2139.54,Food & Beverage,Delhi,Net Banking,No,None
TXN0005167,CUST00408,2023-09-27,09:54:08,363.48,Electronics,Ahmedabad,Wallet,No,None
TXN0005168,CUST00944,2023-01-29,18:22:41,555.16,Travel,Unknown,Credit Card,No,None
TXN0005169,CUST00193,2023-06-27,23:07:30,265.25,Fuel,Mumbai,Debit Card,No,None
TXN0005170,CUST01068,2023-12-16,05:06:27,171.8,Entertainment,Kolkata,UPI,No,None
TXN0005171,CUST00427,2023-10-03,09:07:53,964.75,Electronics,Ahmedabad,Wallet,No,None
TXN0005172,CUST00969,2023-07-10,21:49:44,144.27,Food & Beverage,Mumbai,Credit Card,No,None
TXN0005173,CUST00797,2023-10-20,05:49:53,404.42,Retail,Delhi,UPI,No,None
TXN0005174,CUST00640,2023-04-06,01:02:03,201.5,Online Shopping,Hyderabad,Wallet,No,None
TXN0005175,CUST00662,2023-10-21,23:34:13,1286.42,Fuel,Delhi,Debit Card,No,None
TXN0005176,CUST00325,2023-04-11,23:22:17,5777.44,Food & Beverage,Bangalore,Credit Card,No,None
TXN0005177,CUST00087,2023-05-13,23:47:57,1790.18,Travel,Mumbai,Credit Card,Yes,Amount Spike
TXN0005178,CUST01126,2023-04-25,16:19:17,71.98,Travel,Mumbai,Wallet,No,None
TXN0005179,CUST01067,2023-09-25,15:45:17,572.57,Fuel,Pune,Credit Card,No,None
TXN0005180,CUST00251,2023-06-22,16:38:38,677.79,Online Shopping,Unknown,Net Banking,No,None
TXN0005181,CUST00519,2023-05-09,09:59:09,864.71,Retail,Pune,Wallet,No,None
TXN0005182,CUST00986,2023-11-02,18:51:25,389.33,Online Shopping,Chennai,Wallet,Yes,High Frequency
TXN0005183,CUST00612,2023-06-24,01:36:36,522.82,Travel,Chennai,Wallet,Yes,Off-Hours Transaction
TXN0005184,CUST00407,2023-09-29,16:23:14,1033.82,Healthcare,Unknown,Wallet,No,None
TXN0005185,CUST00739,2023-04-11,04:00:18,2318.13,Fuel,Mumbai,Credit Card,No,None
TXN0005186,CUST00107,2023-08-09,16:17:54,63.68,Healthcare,Ahmedabad,Net Banking,No,None
TXN0005187,CUST00447,2023-04-17,21:58:20,427.21,Electronics,Kolkata,Wallet,No,None
TXN0005188,CUST00232,2023-08-19,20:28:18,859.69,Travel,Unknown,Credit Card,No,None
TXN0005189,CUST00484,2023-01-14,21:09:51,221.06,Travel,Ahmedabad,Wallet,No,None
TXN0005190,CUST00890,2023-10-23,16:02:32,5310.3,Entertainment,Bangalore,Credit Card,No,None
TXN0005191,CUST00665,2023-02-24,09:05:24,310.29,Food & Beverage,Delhi,Net Banking,No,None
TXN0005192,CUST00031,2023-02-27,11:41:00,632.99,Online Shopping,Kolkata,Credit Card,No,None
TXN0005193,CUST00343,2023-07-22,15:20:07,1296.24,Fuel,Bangalore,Debit Card,No,None
TXN0005194,CUST00566,2023-04-23,00:21:59,327.16,Travel,Delhi,Debit Card,No,None
TXN0005195,CUST01198,2023-01-11,01:46:58,72.54,Travel,International,Net Banking,No,None
TXN0005196,CUST00246,2023-03-27,20:04:12,397.67,Fuel,Pune,Credit Card,No,None
TXN0005197,CUST00811,2023-12-08,19:47:04,2287.76,Retail,Pune,Net Banking,No,None
TXN0005198,CUST00498,2023-05-25,00:34:58,443.96,Fuel,Pune,Credit Card,No,None
TXN0005199,CUST00019,2023-08-07,20:34:05,240.88,Electronics,Unknown,Wallet,No,None
TXN0005200,CUST00087,2023-05-21,20:50:05,2019.91,Travel,Delhi,Credit Card,No,None
TXN0005201,CUST01191,2023-10-05,05:07:38,447.23,Healthcare,Unknown,Credit Card,No,None
TXN0005202,CUST00974,2023-04-24,02:21:04,2889.84,Food & Beverage,Bangalore,Net Banking,Yes,Amount Spike
TXN0005203,CUST00318,2023-04-30,02:18:13,795.8,Food & Beverage,Unknown,UPI,No,None
TXN0005204,CUST00761,2023-10-06,00:04:53,1677.23,Retail,Kolkata,Debit Card,No,None
TXN0005205,CUST00184,2023-03-03,11:29:08,11591.83,Retail,Unknown,Net Banking,No,None
TXN0005206,CUST00510,2023-08-09,10:47:15,1794.86,Electronics,Bangalore,Wallet,No,None
TXN0005207,CUST00323,2023-09-04,04:19:32,2675.28,Fuel,Delhi,UPI,No,None
TXN0005208,CUST01024,2023-04-29,08:23:43,362.43,Healthcare,Mumbai,Wallet,No,None
TXN0005209,CUST00188,2023-07-04,13:58:32,194.21,Healthcare,Hyderabad,Wallet,No,None
TXN0005210,CUST00694,2023-10-04,22:22:35,716.8,Food & Beverage,Unknown,Credit Card,Yes,Location Anomaly
TXN0005211,CUST00123,2023-06-20,19:48:51,756.43,Healthcare,Mumbai,Debit Card,No,None
TXN0005212,CUST00123,2023-09-19,11:24:44,182.32,Electronics,Ahmedabad,Credit Card,No,None
TXN0005213,CUST00729,2023-04-25,12:28:38,538.96,Retail,Delhi,Debit Card,No,None
TXN0005214,CUST00316,2023-03-01,23:29:49,1074.04,Online Shopping,Bangalore,Credit Card,No,None
TXN0005215,CUST01099,2023-10-16,20:05:43,1025.02,Retail,Bangalore,Credit Card,No,None
TXN0005216,CUST00220,2023-11-09,16:59:43,1218.22,Travel,Kolkata,UPI,No,None
TXN0005217,CUST00258,2023-09-27,22:38:19,943.09,Healthcare,Mumbai,UPI,No,None
TXN0005218,CUST01000,2023-02-19,22:12:05,361.98,Online Shopping,Mumbai,Wallet,No,None
TXN0005219,CUST00477,2023-02-26,21:43:21,359.0,Travel,International,Net Banking,No,None
TXN0005220,CUST00649,2023-08-24,21:50:20,157.79,Retail,Bangalore,UPI,No,None
TXN0005221,CUST01144,2023-04-24,12:44:23,5663.12,Travel,Bangalore,Credit Card,No,None
TXN0005222,CUST00712,2023-11-30,15:50:10,675.96,Retail,International,Debit Card,No,None
TXN0005223,CUST00899,2023-05-30,05:15:07,507.85,Retail,Pune,Credit Card,No,None
TXN0005224,CUST00396,2023-04-10,22:15:48,218.21,Entertainment,Ahmedabad,Debit Card,No,None
TXN0005225,CUST00044,2023-09-05,07:03:18,22534.2,Electronics,Ahmedabad,Net Banking,No,None
TXN0005226,CUST00774,2023-03-30,12:21:00,183.46,Healthcare,Chennai,UPI,No,None
TXN0005227,CUST00734,2023-01-11,21:01:21,397.57,Healthcare,Bangalore,UPI,No,None
TXN0005228,CUST00276,2023-11-27,11:08:28,1095.54,Travel,Ahmedabad,UPI,No,None
TXN0005229,CUST00514,2023-03-24,04:49:59,15242.67,Food & Beverage,Mumbai,Net Banking,Yes,Amount Spike
TXN0005230,CUST00081,2023-08-15,12:06:03,2099.63,Entertainment,Hyderabad,Debit Card,No,None
TXN0005231,CUST00994,2023-04-28,15:45:35,5820.43,Electronics,Chennai,Wallet,No,None
TXN0005232,CUST00897,2023-02-27,14:50:48,1220.96,Healthcare,Unknown,Credit Card,No,None
TXN0005233,CUST01145,2023-08-15,21:27:46,187.31,Retail,International,Debit Card,No,None
TXN0005234,CUST00604,2023-01-05,16:28:11,488.66,Retail,Hyderabad,Net Banking,No,None
TXN0005235,CUST01112,2023-04-11,17:58:50,962.37,Entertainment,Ahmedabad,Wallet,No,None
TXN0005236,CUST01004,2023-05-22,10:14:02,7957.51,Online Shopping,International,Wallet,No,None
TXN0005237,CUST00389,2023-10-08,01:30:21,1850.43,Online Shopping,International,Debit Card,Yes,Amount Spike
TXN0005238,CUST01161,2023-07-17,12:25:00,2816.05,Entertainment,Ahmedabad,UPI,No,None
TXN0005239,CUST00383,2023-10-17,12:09:54,825.42,Retail,Bangalore,Debit Card,No,None
TXN0005240,CUST01114,2023-12-04,23:09:19,9225.2,Retail,International,Credit Card,Yes,Amount Spike
TXN0005241,CUST00713,2023-07-20,17:05:33,588.52,Food & Beverage,Bangalore,UPI,No,None
TXN0005242,CUST00663,2023-06-07,14:44:46,242.03,Online Shopping,Mumbai,Net Banking,No,None
TXN0005243,CUST00960,2023-07-05,05:43:22,1637.7,Electronics,Kolkata,Wallet,No,None
TXN0005244,CUST00564,2023-08-29,04:27:53,1458.72,Travel,Pune,Wallet,No,None
TXN0005245,CUST01136,2023-12-16,12:38:43,2135.53,Entertainment,Bangalore,Wallet,No,None
TXN0005246,CUST00329,2023-03-08,04:20:14,654.61,Retail,Bangalore,Net Banking,No,None
TXN0005247,CUST00142,2023-05-14,16:18:09,323.83,Retail,International,Wallet,No,None
TXN0005248,CUST01088,2023-09-08,01:07:52,102.46,Online Shopping,Mumbai,Net Banking,No,None
TXN0005249,CUST00318,2023-03-02,12:52:39,1778.01,Electronics,Delhi,Wallet,No,None
TXN0005250,CUST00921,2023-08-17,00:29:55,1106.18,Online Shopping,Bangalore,Credit Card,No,None
TXN0005251,CUST00606,2023-11-28,02:54:20,208.73,Food & Beverage,Kolkata,Debit Card,No,None
TXN0005252,CUST00540,2023-07-14,14:32:47,348.53,Electronics,Unknown,UPI,No,None
TXN0005253,CUST01110,2023-05-03,01:27:11,379.89,Retail,International,Credit Card,No,None
TXN0005254,CUST00752,2023-07-23,05:51:29,112.22,Online Shopping,Mumbai,Wallet,No,None
TXN0005255,CUST00930,2023-05-26,09:18:43,249.33,Travel,Chennai,Debit Card,No,None
TXN0005256,CUST00002,2023-05-27,19:01:01,170.61,Travel,Chennai,Credit Card,No,None
TXN0005257,CUST01037,2023-12-03,02:11:36,405.46,Food & Beverage,Kolkata,Debit Card,No,None
TXN0005258,CUST00777,2023-12-26,15:42:45,274.12,Food & Beverage,Kolkata,Debit Card,No,None
TXN0005259,CUST00380,2023-07-08,10:49:06,94.41,Electronics,Hyderabad,Credit Card,No,None
TXN0005260,CUST00039,2023-09-09,19:18:25,7533.45,Healthcare,International,Net Banking,No,None
TXN0005261,CUST00746,2023-03-07,16:19:14,2990.06,Retail,Unknown,UPI,No,None
TXN0005262,CUST00490,2023-12-05,04:16:44,261.17,Online Shopping,Hyderabad,Net Banking,No,None
TXN0005263,CUST00657,2023-07-23,23:33:44,922.33,Food & Beverage,Bangalore,UPI,No,None
TXN0005264,CUST00130,2023-07-07,05:03:17,1097.68,Healthcare,Chennai,Net Banking,No,None
TXN0005265,CUST01104,2023-03-10,02:43:43,2777.49,Online Shopping,Ahmedabad,UPI,No,None
TXN0005266,CUST00794,2023-07-07,23:11:32,249.06,Travel,Kolkata,Credit Card,No,None
TXN0005267,CUST00389,2023-12-15,09:53:28,2466.43,Travel,Mumbai,UPI,No,None
TXN0005268,CUST01074,2023-05-28,12:40:01,344.64,Food & Beverage,Unknown,UPI,No,None
TXN0005269,CUST01019,2023-01-06,12:39:26,133.88,Retail,Kolkata,Net Banking,No,None
TXN0005270,CUST01130,2023-09-17,17:09:12,1585.99,Fuel,Mumbai,UPI,No,None
TXN0005271,CUST00316,2023-01-26,03:32:16,3130.38,Entertainment,Kolkata,Wallet,No,None
TXN0005272,CUST00580,2023-05-13,23:05:30,14846.07,Fuel,Chennai,Credit Card,No,None
TXN0005273,CUST00661,2023-03-29,07:31:21,157.64,Healthcare,Ahmedabad,Debit Card,No,None
TXN0005274,CUST00840,2023-05-01,02:57:43,1538.72,Food & Beverage,Bangalore,Credit Card,No,None
TXN0005275,CUST00660,2023-03-22,04:03:36,406.77,Online Shopping,Unknown,Net Banking,Yes,Location Anomaly
TXN0005276,CUST00227,2023-03-29,02:43:14,17644.52,Food & Beverage,Hyderabad,Wallet,Yes,Amount Spike
TXN0005277,CUST00198,2023-02-28,06:55:35,113.91,Travel,Bangalore,Wallet,No,None
TXN0005278,CUST01072,2023-04-19,02:05:20,146.16,Food & Beverage,Hyderabad,Net Banking,No,None
TXN0005279,CUST00137,2023-08-25,08:56:50,262.16,Online Shopping,Ahmedabad,Credit Card,No,None
TXN0005280,CUST00090,2023-10-30,03:37:09,731.25,Retail,Pune,Net Banking,No,None
TXN0005281,CUST00266,2023-10-11,00:33:08,3236.63,Online Shopping,Ahmedabad,Debit Card,Yes,Amount Spike
TXN0005282,CUST00366,2023-11-03,12:34:09,1466.84,Fuel,International,Wallet,No,None
TXN0005283,CUST00065,2023-02-16,10:40:22,2280.78,Fuel,Ahmedabad,Wallet,No,None
TXN0005284,CUST00414,2023-09-10,10:24:28,1365.8,Electronics,Chennai,UPI,No,None
TXN0005285,CUST00220,2023-03-18,11:38:03,4640.35,Healthcare,Ahmedabad,Net Banking,Yes,High Frequency
TXN0005286,CUST00995,2023-05-19,10:50:04,1095.53,Retail,Ahmedabad,Credit Card,Yes,High Frequency
TXN0005287,CUST00393,2023-07-13,17:03:43,154.43,Travel,International,UPI,No,None
TXN0005288,CUST00203,2023-06-28,09:11:19,3415.41,Electronics,International,Net Banking,No,None
TXN0005289,CUST00066,2023-08-10,03:16:01,321.76,Fuel,Chennai,Net Banking,No,None
TXN0005290,CUST01170,2023-12-21,11:00:14,1983.27,Fuel,Mumbai,Credit Card,No,None
TXN0005291,CUST00796,2023-09-06,00:31:27,4396.14,Travel,Ahmedabad,Wallet,No,None
TXN0005292,CUST01004,2023-12-18,23:20:49,1150.58,Travel,Mumbai,UPI,No,None
TXN0005293,CUST01077,2023-01-05,17:43:10,110.46,Entertainment,Unknown,Debit Card,No,None
TXN0005294,CUST00525,2023-11-23,05:09:15,221.0,Travel,Chennai,Wallet,No,None
TXN0005295,CUST00101,2023-10-17,19:36:55,3252.87,Food & Beverage,Kolkata,Net Banking,No,None
TXN0005296,CUST00751,2023-11-25,10:55:24,542.97,Healthcare,Hyderabad,Debit Card,No,None
TXN0005297,CUST00453,2023-11-15,00:40:06,731.79,Retail,Ahmedabad,Debit Card,No,None
TXN0005298,CUST00146,2023-11-01,02:54:14,1653.4,Travel,Ahmedabad,Debit Card,No,None
TXN0005299,CUST00027,2023-11-02,21:45:36,1533.93,Entertainment,Ahmedabad,Debit Card,No,None
TXN0005300,CUST00428,2023-07-23,13:08:12,929.42,Travel,Mumbai,Credit Card,No,None
TXN0005301,CUST01007,2023-12-15,19:13:18,517.8,Electronics,Kolkata,UPI,No,None
TXN0005302,CUST00164,2023-03-30,16:34:29,457.05,Fuel,Delhi,Debit Card,No,None
TXN0005303,CUST00959,2023-10-15,22:08:33,1862.13,Food & Beverage,Bangalore,Net Banking,No,None
TXN0005304,CUST00125,2023-03-20,15:42:58,1292.44,Travel,Unknown,Wallet,Yes,High Frequency
TXN0005305,CUST00740,2023-05-22,04:37:40,488.45,Retail,International,UPI,No,None
TXN0005306,CUST01143,2023-09-15,23:12:13,2437.03,Fuel,International,UPI,No,None
TXN0005307,CUST00852,2023-01-13,18:05:45,2697.8,Fuel,Unknown,Net Banking,Yes,Amount Spike
TXN0005308,CUST00756,2023-06-04,18:12:26,239.37,Online Shopping,Ahmedabad,Credit Card,No,None
TXN0005309,CUST00120,2023-09-01,06:29:24,267.53,Online Shopping,Bangalore,Debit Card,No,None
TXN0005310,CUST00545,2023-02-08,09:15:20,205.51,Travel,International,UPI,Yes,Location Anomaly
TXN0005311,CUST01084,2023-05-08,23:18:11,479.67,Healthcare,Chennai,Credit Card,No,None
TXN0005312,CUST00084,2023-07-17,01:27:52,2923.3,Retail,Bangalore,Debit Card,No,None
TXN0005313,CUST00145,2023-01-27,02:19:41,253.13,Electronics,Kolkata,Wallet,No,None
TXN0005314,CUST00623,2023-04-16,10:19:01,833.95,Travel,International,Net Banking,No,None
TXN0005315,CUST00160,2023-08-03,20:59:06,302.47,Healthcare,Mumbai,Net Banking,No,None
TXN0005316,CUST00443,2023-07-27,16:16:02,2260.77,Entertainment,Unknown,UPI,Yes,Amount Spike
TXN0005317,CUST01064,2023-11-25,18:56:10,108.63,Entertainment,Bangalore,Net Banking,No,None
TXN0005318,CUST00199,2023-10-15,21:01:27,510.48,Food & Beverage,International,Net Banking,No,None
TXN0005319,CUST00208,2023-07-28,19:59:54,527.19,Electronics,Bangalore,Wallet,No,None
TXN0005320,CUST00474,2023-12-05,21:22:01,1272.0,Travel,Kolkata,UPI,No,None
TXN0005321,CUST01089,2023-01-31,20:30:08,869.52,Online Shopping,Delhi,Credit Card,No,None
TXN0005322,CUST00790,2023-11-06,21:07:58,157.89,Healthcare,Kolkata,Wallet,No,None
TXN0005323,CUST00389,2023-01-22,17:43:22,2443.14,Food & Beverage,Chennai,Credit Card,No,None
TXN0005324,CUST00396,2023-06-23,10:55:11,856.08,Online Shopping,Delhi,Net Banking,No,None
TXN0005325,CUST01078,2023-08-09,02:02:49,843.93,Fuel,Ahmedabad,Wallet,No,None
TXN0005326,CUST00510,2023-07-23,02:14:09,657.85,Retail,Mumbai,Debit Card,No,None
TXN0005327,CUST01168,2023-04-07,07:15:57,357.34,Travel,Mumbai,Wallet,No,None
TXN0005328,CUST00367,2023-04-06,00:41:49,863.82,Fuel,Hyderabad,Debit Card,No,None
TXN0005329,CUST01144,2023-04-10,10:45:52,1176.98,Entertainment,Pune,Net Banking,No,None
TXN0005330,CUST01144,2023-11-06,15:05:37,81.75,Entertainment,Ahmedabad,Credit Card,No,None
TXN0005331,CUST00851,2023-10-15,04:02:27,348.45,Entertainment,Delhi,Wallet,No,None
TXN0005332,CUST00217,2023-03-12,22:44:39,489.83,Food & Beverage,International,Debit Card,No,None
TXN0005333,CUST01181,2023-09-25,20:27:39,13380.03,Healthcare,Kolkata,Net Banking,Yes,Amount Spike
TXN0005334,CUST00734,2023-12-30,15:15:36,2784.92,Retail,Mumbai,Net Banking,No,None
TXN0005335,CUST00940,2023-09-10,17:57:46,263.46,Travel,Hyderabad,Net Banking,No,None
TXN0005336,CUST00875,2023-11-30,00:41:24,365.93,Food & Beverage,Kolkata,Debit Card,No,None
TXN0005337,CUST00214,2023-04-06,04:22:36,4986.69,Food & Beverage,Kolkata,UPI,Yes,Amount Spike
TXN0005338,CUST00342,2023-03-30,16:16:56,254.21,Food & Beverage,International,Wallet,No,None
TXN0005339,CUST00370,2023-09-25,19:53:12,438.51,Entertainment,International,Wallet,No,None
TXN0005340,CUST01127,2023-10-06,14:28:09,19032.53,Food & Beverage,Mumbai,Net Banking,Yes,Amount Spike
TXN0005341,CUST00823,2023-06-27,02:50:37,187.8,Travel,Pune,Wallet,No,None
TXN0005342,CUST01034,2023-03-10,21:46:25,1111.4,Healthcare,Delhi,Wallet,Yes,High Frequency
TXN0005343,CUST00692,2023-01-16,14:59:48,1239.81,Healthcare,Kolkata,Wallet,Yes,Amount Spike
TXN0005344,CUST00324,2023-08-25,13:34:29,339.13,Fuel,Kolkata,Credit Card,No,None
TXN0005345,CUST01094,2023-04-14,05:05:37,447.92,Healthcare,Chennai,Wallet,No,None
TXN0005346,CUST00908,2023-08-03,08:47:09,4963.33,Fuel,Ahmedabad,Debit Card,No,None
TXN0005347,CUST00722,2023-04-18,18:16:08,478.3,Online Shopping,Unknown,Credit Card,No,None
TXN0005348,CUST00646,2023-02-05,11:31:45,50.0,Healthcare,Hyderabad,UPI,Yes,High Frequency
TXN0005349,CUST01127,2023-10-16,14:17:29,60.42,Healthcare,Delhi,Wallet,No,None
TXN0005350,CUST00665,2023-03-15,19:03:37,692.87,Travel,Bangalore,UPI,No,None
TXN0005351,CUST00762,2023-10-12,19:11:54,1389.26,Electronics,Ahmedabad,Net Banking,No,None
TXN0005352,CUST00845,2023-11-19,14:36:50,1043.72,Online Shopping,Unknown,UPI,No,None
TXN0005353,CUST00882,2023-12-23,07:24:38,813.29,Healthcare,International,Wallet,No,None
TXN0005354,CUST00663,2023-01-25,17:26:14,2683.06,Retail,Pune,Debit Card,No,None
TXN0005355,CUST00493,2023-12-18,21:50:45,348.1,Retail,Delhi,Debit Card,No,None
TXN0005356,CUST01154,2023-12-17,17:48:54,1946.7,Fuel,Bangalore,Net Banking,No,None
TXN0005357,CUST01118,2023-02-21,11:26:44,93.84,Fuel,Chennai,Wallet,No,None
TXN0005358,CUST00439,2023-07-22,22:35:26,224.54,Online Shopping,Bangalore,UPI,No,None
TXN0005359,CUST00769,2023-04-28,13:56:08,76.06,Fuel,International,Debit Card,No,None
TXN0005360,CUST01127,2023-01-24,15:18:14,478.27,Retail,Hyderabad,UPI,No,None
TXN0005361,CUST00521,2023-03-22,16:12:10,629.22,Electronics,Pune,UPI,No,None
TXN0005362,CUST00738,2023-03-30,09:15:27,762.74,Online Shopping,Hyderabad,Debit Card,No,None
TXN0005363,CUST00927,2023-04-05,17:41:28,716.42,Food & Beverage,Chennai,Debit Card,No,None
TXN0005364,CUST00917,2023-08-16,10:54:32,2822.06,Food & Beverage,Delhi,Debit Card,Yes,Amount Spike
TXN0005365,CUST00814,2023-10-23,19:22:36,529.38,Retail,Kolkata,UPI,No,None
TXN0005366,CUST00001,2023-08-14,17:49:59,110.28,Online Shopping,Mumbai,Wallet,No,None
TXN0005367,CUST00071,2023-07-05,08:35:36,34458.08,Fuel,Delhi,Debit Card,Yes,Amount Spike
TXN0005368,CUST00583,2023-06-30,07:19:19,462.04,Travel,Unknown,Credit Card,No,None
TXN0005369,CUST00034,2023-02-08,03:56:41,2388.41,Food & Beverage,Unknown,Debit Card,Yes,Amount Spike
TXN0005370,CUST01061,2023-07-28,12:35:03,4477.09,Healthcare,International,UPI,Yes,Location Anomaly
TXN0005371,CUST00277,2023-12-09,09:29:13,149.8,Fuel,International,Net Banking,Yes,Location Anomaly
TXN0005372,CUST00619,2023-10-31,11:17:35,172.31,Retail,International,Debit Card,No,None
TXN0005373,CUST00014,2023-01-20,20:07:34,178.49,Retail,Chennai,Net Banking,No,None
TXN0005374,CUST00616,2023-05-04,19:58:30,613.12,Healthcare,International,Credit Card,No,None
TXN0005375,CUST00455,2023-11-03,19:29:02,1116.5,Electronics,Mumbai,Wallet,No,None
TXN0005376,CUST00440,2023-09-04,02:24:45,1615.84,Healthcare,International,Debit Card,Yes,Off-Hours Transaction
TXN0005377,CUST00645,2023-01-29,08:55:03,14565.26,Travel,Ahmedabad,Wallet,No,None
TXN0005378,CUST00045,2023-03-18,06:49:17,50.0,Electronics,Mumbai,Wallet,No,None
TXN0005379,CUST00566,2023-07-05,18:04:12,1380.89,Entertainment,Delhi,Net Banking,No,None
TXN0005380,CUST01134,2023-02-15,04:59:10,340.85,Electronics,Ahmedabad,Net Banking,No,None
TXN0005381,CUST01048,2023-06-21,14:47:18,329.08,Fuel,Mumbai,UPI,No,None
TXN0005382,CUST01140,2023-02-02,09:12:56,316.17,Fuel,International,Wallet,No,None
TXN0005383,CUST01169,2023-07-04,20:58:31,223.51,Healthcare,Kolkata,Credit Card,No,None
TXN0005384,CUST01171,2023-03-18,15:51:58,20703.9,Fuel,Ahmedabad,Debit Card,Yes,Amount Spike
TXN0005385,CUST00317,2023-02-08,18:54:39,1827.6,Online Shopping,Delhi,Debit Card,No,None
TXN0005386,CUST00194,2023-07-30,15:14:38,683.92,Retail,Hyderabad,Wallet,No,None
TXN0005387,CUST00078,2023-08-17,21:22:52,3365.12,Travel,Bangalore,Credit Card,No,None
TXN0005388,CUST00943,2023-03-25,11:53:19,108.31,Food & Beverage,Mumbai,Credit Card,No,None
TXN0005389,CUST00729,2023-08-21,08:30:07,134.71,Electronics,Ahmedabad,UPI,No,None
TXN0005390,CUST00320,2023-07-09,05:19:08,50.0,Healthcare,Ahmedabad,UPI,No,None
TXN0005391,CUST00284,2023-04-27,11:50:19,287.35,Entertainment,Delhi,Credit Card,No,None
TXN0005392,CUST00543,2023-08-10,02:32:00,807.58,Fuel,Mumbai,Credit Card,No,None
TXN0005393,CUST00752,2023-01-04,17:30:05,752.52,Healthcare,Ahmedabad,UPI,No,None
TXN0005394,CUST01193,2023-08-14,21:57:47,795.69,Travel,Chennai,Debit Card,No,None
TXN0005395,CUST00512,2023-06-16,21:36:46,122.33,Travel,Mumbai,Wallet,Yes,High Frequency
TXN0005396,CUST00478,2023-12-01,10:23:53,1743.74,Retail,Chennai,Net Banking,Yes,High Frequency
TXN0005397,CUST00525,2023-12-18,11:06:26,886.74,Travel,Pune,Net Banking,No,None
TXN0005398,CUST00616,2023-02-13,07:28:41,16775.69,Food & Beverage,Pune,Credit Card,Yes,Amount Spike
